topic_id	Q0	docno	rank	score	tag
1	Q0	AP880212-0037	538	0.62709343	run_name
1	Q0	AP880217-0109	539	0.62701625	run_name
1	Q0	AP880217-0171	540	0.62700105	run_name
1	Q0	AP880217-0093	541	0.6269664	run_name
1	Q0	AP880213-0043	542	0.6267968	run_name
1	Q0	AP880213-0203	543	0.6264364	run_name
1	Q0	AP880212-0111	544	0.6264019	run_name
1	Q0	AP880216-0050	545	0.62632173	run_name
1	Q0	AP880212-0105	546	0.6261837	run_name
1	Q0	AP880215-0100	547	0.62598467	run_name
1	Q0	AP880216-0009	548	0.6258117	run_name
1	Q0	AP880217-0257	549	0.6250757	run_name
1	Q0	AP880216-0088	550	0.62506765	run_name
1	Q0	AP880215-0135	551	0.62484574	run_name
1	Q0	AP880212-0042	552	0.6240033	run_name
1	Q0	AP880216-0090	553	0.62366945	run_name
1	Q0	AP880215-0159	554	0.62339664	run_name
1	Q0	AP880216-0076	555	0.6231872	run_name
1	Q0	AP880213-0164	556	0.62249494	run_name
1	Q0	AP880214-0042	557	0.622438	run_name
1	Q0	AP880215-0125	558	0.6224114	run_name
1	Q0	AP880215-0148	559	0.6222438	run_name
1	Q0	AP880215-0040	560	0.6222038	run_name
1	Q0	AP880213-0182	561	0.62208563	run_name
1	Q0	AP880215-0059	562	0.6212236	run_name
1	Q0	AP880215-0082	563	0.62082064	run_name
1	Q0	AP880212-0092	564	0.6207832	run_name
1	Q0	AP880213-0060	565	0.6206527	run_name
1	Q0	AP880217-0105	566	0.6205117	run_name
1	Q0	AP880212-0132	567	0.620304	run_name
1	Q0	AP880217-0280	568	0.6202472	run_name
1	Q0	AP880215-0039	569	0.6198995	run_name
1	Q0	AP880212-0159	570	0.61985373	run_name
1	Q0	AP880215-0247	571	0.618852	run_name
1	Q0	AP880216-0229	572	0.61837274	run_name
1	Q0	AP880215-0250	573	0.6183548	run_name
1	Q0	AP880217-0234	574	0.6180524	run_name
1	Q0	AP880216-0209	575	0.6175626	run_name
1	Q0	AP880215-0061	576	0.617356	run_name
1	Q0	AP880213-0003	577	0.61699635	run_name
1	Q0	AP880214-0066	578	0.6167979	run_name
1	Q0	AP880216-0173	579	0.6165613	run_name
1	Q0	AP880216-0118	580	0.61640733	run_name
1	Q0	AP880215-0155	581	0.61617273	run_name
1	Q0	AP880216-0055	582	0.6158706	run_name
1	Q0	AP880216-0091	583	0.61550635	run_name
1	Q0	AP880217-0024	584	0.61531866	run_name
1	Q0	AP880217-0155	585	0.61503226	run_name
1	Q0	AP880217-0295	586	0.614333	run_name
1	Q0	AP880215-0223	587	0.6140618	run_name
1	Q0	AP880216-0214	588	0.61403453	run_name
1	Q0	AP880215-0177	589	0.6140298	run_name
1	Q0	AP880212-0136	590	0.61394954	run_name
1	Q0	AP880216-0164	591	0.6137851	run_name
1	Q0	AP880212-0044	592	0.6135677	run_name
1	Q0	AP880212-0130	593	0.6134433	run_name
1	Q0	AP880213-0036	594	0.6134284	run_name
1	Q0	AP880215-0143	595	0.61334157	run_name
1	Q0	AP880216-0217	596	0.61323273	run_name
1	Q0	AP880217-0103	597	0.6125409	run_name
1	Q0	AP880215-0225	598	0.61234134	run_name
1	Q0	AP880212-0066	599	0.6120491	run_name
1	Q0	AP880217-0207	600	0.6116338	run_name
1	Q0	AP880216-0172	601	0.6109622	run_name
1	Q0	AP880212-0064	602	0.6102953	run_name
1	Q0	AP880212-0071	603	0.6101502	run_name
1	Q0	AP880216-0038	604	0.60990584	run_name
1	Q0	AP880216-0026	605	0.60965127	run_name
1	Q0	AP880217-0268	606	0.60961413	run_name
1	Q0	AP880215-0240	607	0.60948306	run_name
1	Q0	AP880214-0084	608	0.6090528	run_name
1	Q0	AP880216-0099	609	0.60904706	run_name
1	Q0	AP880214-0016	610	0.60896367	run_name
1	Q0	AP880213-0154	611	0.60888046	run_name
1	Q0	AP880212-0088	612	0.6077805	run_name
1	Q0	AP880217-0231	613	0.60769165	run_name
1	Q0	AP880213-0006	614	0.6074729	run_name
1	Q0	AP880214-0091	615	0.6073922	run_name
1	Q0	AP880216-0111	616	0.6071347	run_name
1	Q0	AP880216-0176	617	0.6068998	run_name
1	Q0	AP880215-0191	618	0.6067824	run_name
1	Q0	AP880215-0203	619	0.6067388	run_name
1	Q0	AP880216-0149	620	0.60671926	run_name
1	Q0	AP880212-0029	621	0.60626763	run_name
1	Q0	AP880212-0020	622	0.6060895	run_name
1	Q0	AP880215-0119	623	0.605998	run_name
1	Q0	AP880213-0150	624	0.60587615	run_name
1	Q0	AP880216-0198	625	0.6055532	run_name
1	Q0	AP880213-0017	626	0.6054952	run_name
1	Q0	AP880213-0002	627	0.6052491	run_name
1	Q0	AP880217-0040	628	0.6052175	run_name
1	Q0	AP880215-0166	629	0.6050439	run_name
1	Q0	AP880212-0009	630	0.60484064	run_name
1	Q0	AP880214-0039	631	0.60466427	run_name
1	Q0	AP880215-0164	632	0.6043584	run_name
1	Q0	AP880216-0210	633	0.6037214	run_name
1	Q0	AP880215-0055	634	0.60340863	run_name
1	Q0	AP880217-0260	635	0.60333765	run_name
1	Q0	AP880217-0300	636	0.60331005	run_name
1	Q0	AP880215-0172	637	0.6032835	run_name
1	Q0	AP880217-0253	638	0.60319096	run_name
1	Q0	AP880216-0104	639	0.60293853	run_name
1	Q0	AP880216-0054	640	0.602545	run_name
1	Q0	AP880216-0163	641	0.601884	run_name
1	Q0	AP880217-0251	642	0.6012144	run_name
1	Q0	AP880212-0151	643	0.6009963	run_name
1	Q0	AP880217-0041	644	0.6009269	run_name
1	Q0	AP880212-0155	645	0.6007641	run_name
1	Q0	AP880213-0076	646	0.6003089	run_name
1	Q0	AP880217-0089	647	0.60023475	run_name
1	Q0	AP880217-0059	648	0.5998921	run_name
1	Q0	AP880214-0025	649	0.59967107	run_name
1	Q0	AP880217-0224	650	0.5991263	run_name
1	Q0	AP880215-0140	651	0.5991087	run_name
1	Q0	AP880217-0170	652	0.59909314	run_name
1	Q0	AP880217-0101	653	0.5990346	run_name
1	Q0	AP880212-0090	654	0.59902817	run_name
1	Q0	AP880217-0156	655	0.5989467	run_name
1	Q0	AP880212-0052	656	0.5988153	run_name
1	Q0	AP880217-0267	657	0.5987478	run_name
1	Q0	AP880217-0071	658	0.59858906	run_name
1	Q0	AP880215-0137	659	0.5985494	run_name
1	Q0	AP880213-0188	660	0.59854025	run_name
1	Q0	AP880216-0011	661	0.5977168	run_name
1	Q0	AP880217-0263	662	0.5971354	run_name
1	Q0	AP880215-0037	663	0.5970245	run_name
1	Q0	AP880217-0152	664	0.59698737	run_name
1	Q0	AP880213-0104	665	0.59684837	run_name
1	Q0	AP880215-0197	666	0.5962231	run_name
1	Q0	AP880215-0150	667	0.596107	run_name
1	Q0	AP880217-0197	668	0.59597665	run_name
1	Q0	AP880217-0049	669	0.5959665	run_name
1	Q0	AP880214-0012	670	0.59561414	run_name
1	Q0	AP880217-0074	671	0.59518987	run_name
1	Q0	AP880214-0014	672	0.5949092	run_name
1	Q0	AP880213-0044	673	0.5946923	run_name
1	Q0	AP880215-0049	674	0.59454703	run_name
1	Q0	AP880212-0129	675	0.59427685	run_name
1	Q0	AP880215-0057	676	0.59349877	run_name
1	Q0	AP880217-0186	677	0.5933757	run_name
1	Q0	AP880212-0091	678	0.5933219	run_name
1	Q0	AP880217-0120	679	0.59306955	run_name
1	Q0	AP880216-0008	680	0.5930555	run_name
1	Q0	AP880217-0007	681	0.59273964	run_name
1	Q0	AP880216-0212	682	0.5924221	run_name
1	Q0	AP880213-0090	683	0.592211	run_name
1	Q0	AP880217-0290	684	0.5921527	run_name
1	Q0	AP880216-0201	685	0.59196603	run_name
1	Q0	AP880215-0051	686	0.59176743	run_name
1	Q0	AP880213-0075	687	0.591742	run_name
1	Q0	AP880212-0163	688	0.59060645	run_name
1	Q0	AP880214-0024	689	0.5904462	run_name
1	Q0	AP880217-0167	690	0.5898122	run_name
1	Q0	AP880215-0096	691	0.5896576	run_name
1	Q0	AP880217-0226	692	0.5896303	run_name
1	Q0	AP880217-0066	693	0.58961374	run_name
1	Q0	AP880213-0209	694	0.58961153	run_name
1	Q0	AP880215-0200	695	0.58933973	run_name
1	Q0	AP880213-0153	696	0.5890407	run_name
1	Q0	AP880216-0183	697	0.58886284	run_name
1	Q0	AP880216-0122	698	0.58881694	run_name
1	Q0	AP880216-0174	699	0.58827376	run_name
1	Q0	AP880212-0104	700	0.58789843	run_name
1	Q0	AP880217-0157	701	0.5877817	run_name
1	Q0	AP880216-0169	702	0.5875606	run_name
1	Q0	AP880212-0011	703	0.58741105	run_name
1	Q0	AP880215-0249	704	0.587188	run_name
1	Q0	AP880213-0147	705	0.5868054	run_name
1	Q0	AP880217-0164	706	0.5862952	run_name
1	Q0	AP880217-0084	707	0.585975	run_name
1	Q0	AP880217-0179	708	0.5858865	run_name
1	Q0	AP880216-0102	709	0.58575654	run_name
1	Q0	AP880217-0102	710	0.5856357	run_name
1	Q0	AP880215-0210	711	0.58381814	run_name
1	Q0	AP880217-0117	712	0.5836805	run_name
1	Q0	AP880214-0045	713	0.58296746	run_name
1	Q0	AP880212-0035	714	0.5825503	run_name
1	Q0	AP880216-0123	715	0.5821443	run_name
1	Q0	AP880214-0090	716	0.58197635	run_name
1	Q0	AP880214-0015	717	0.5809887	run_name
1	Q0	AP880216-0021	718	0.58042186	run_name
1	Q0	AP880215-0195	719	0.5804036	run_name
1	Q0	AP880213-0040	720	0.5801575	run_name
1	Q0	AP880217-0058	721	0.5800329	run_name
1	Q0	AP880217-0064	722	0.5799979	run_name
1	Q0	AP880212-0101	723	0.5798048	run_name
1	Q0	AP880215-0244	724	0.5796079	run_name
1	Q0	AP880214-0081	725	0.5795553	run_name
1	Q0	AP880215-0156	726	0.57926774	run_name
1	Q0	AP880216-0128	727	0.579148	run_name
1	Q0	AP880217-0258	728	0.57883024	run_name
1	Q0	AP880217-0110	729	0.5785447	run_name
1	Q0	AP880216-0195	730	0.57828575	run_name
1	Q0	AP880212-0115	731	0.5782738	run_name
1	Q0	AP880217-0029	732	0.5773467	run_name
1	Q0	AP880212-0075	733	0.57670414	run_name
1	Q0	AP880212-0110	734	0.5765055	run_name
1	Q0	AP880215-0132	735	0.5760897	run_name
1	Q0	AP880213-0146	736	0.575741	run_name
1	Q0	AP880216-0036	737	0.57542485	run_name
1	Q0	AP880216-0225	738	0.57529485	run_name
1	Q0	AP880217-0119	739	0.57451904	run_name
1	Q0	AP880217-0030	740	0.5741312	run_name
1	Q0	AP880212-0021	741	0.5736535	run_name
1	Q0	AP880213-0012	742	0.57330143	run_name
1	Q0	AP880216-0069	743	0.5731783	run_name
1	Q0	AP880217-0031	744	0.57317024	run_name
1	Q0	AP880212-0094	745	0.57310486	run_name
1	Q0	AP880216-0095	746	0.5726538	run_name
1	Q0	AP880215-0025	747	0.57258594	run_name
1	Q0	AP880216-0193	748	0.57255334	run_name
1	Q0	AP880215-0242	749	0.57204336	run_name
1	Q0	AP880217-0011	750	0.5715865	run_name
1	Q0	AP880214-0037	751	0.5714756	run_name
1	Q0	AP880215-0062	752	0.57123816	run_name
1	Q0	AP880216-0108	753	0.57087815	run_name
1	Q0	AP880214-0020	754	0.5697299	run_name
1	Q0	AP880216-0148	755	0.5696875	run_name
1	Q0	AP880217-0176	756	0.5695597	run_name
1	Q0	AP880215-0126	757	0.5695151	run_name
1	Q0	AP880217-0250	758	0.56940925	run_name
1	Q0	AP880217-0060	759	0.56913185	run_name
1	Q0	AP880216-0043	760	0.5688843	run_name
1	Q0	AP880212-0153	761	0.56879735	run_name
1	Q0	AP880215-0046	762	0.5681538	run_name
1	Q0	AP880216-0093	763	0.56784236	run_name
1	Q0	AP880217-0245	764	0.5677864	run_name
1	Q0	AP880212-0114	765	0.5676537	run_name
1	Q0	AP880212-0014	766	0.56729096	run_name
1	Q0	AP880216-0191	767	0.5669113	run_name
1	Q0	AP880213-0077	768	0.5668447	run_name
1	Q0	AP880217-0098	769	0.5664431	run_name
1	Q0	AP880216-0035	770	0.56642765	run_name
1	Q0	AP880216-0056	771	0.566309	run_name
1	Q0	AP880217-0200	772	0.56630254	run_name
1	Q0	AP880217-0118	773	0.5660525	run_name
1	Q0	AP880214-0053	774	0.56592256	run_name
1	Q0	AP880216-0143	775	0.5658818	run_name
1	Q0	AP880214-0008	776	0.56585526	run_name
1	Q0	AP880216-0110	777	0.56558985	run_name
1	Q0	AP880212-0005	778	0.5653807	run_name
1	Q0	AP880217-0249	779	0.5651002	run_name
1	Q0	AP880217-0130	780	0.56505865	run_name
1	Q0	AP880213-0117	781	0.5650484	run_name
1	Q0	AP880217-0218	782	0.56500787	run_name
1	Q0	AP880214-0088	783	0.5649279	run_name
1	Q0	AP880215-0217	784	0.5637455	run_name
1	Q0	AP880213-0156	785	0.5632422	run_name
1	Q0	AP880217-0206	786	0.5631656	run_name
1	Q0	AP880212-0118	787	0.56312263	run_name
1	Q0	AP880215-0073	788	0.5629524	run_name
1	Q0	AP880216-0084	789	0.5629493	run_name
1	Q0	AP880217-0256	790	0.5629051	run_name
1	Q0	AP880212-0062	791	0.56282073	run_name
1	Q0	AP880216-0232	792	0.5627772	run_name
1	Q0	AP880213-0140	793	0.5624752	run_name
1	Q0	AP880212-0164	794	0.56204623	run_name
1	Q0	AP880215-0251	795	0.56199104	run_name
1	Q0	AP880215-0207	796	0.5619074	run_name
1	Q0	AP880216-0082	797	0.56144565	run_name
1	Q0	AP880217-0144	798	0.560799	run_name
1	Q0	AP880217-0062	799	0.56063926	run_name
1	Q0	AP880217-0241	800	0.5606158	run_name
1	Q0	AP880215-0011	801	0.56061023	run_name
1	Q0	AP880217-0083	802	0.5604874	run_name
1	Q0	AP880215-0188	803	0.56036603	run_name
1	Q0	AP880215-0136	804	0.5603249	run_name
1	Q0	AP880217-0121	805	0.55868167	run_name
1	Q0	AP880214-0064	806	0.55867976	run_name
1	Q0	AP880216-0077	807	0.5586505	run_name
1	Q0	AP880212-0144	808	0.5579853	run_name
1	Q0	AP880215-0097	809	0.55770695	run_name
1	Q0	AP880217-0139	810	0.55758905	run_name
1	Q0	AP880216-0032	811	0.5573161	run_name
1	Q0	AP880217-0069	812	0.5572893	run_name
1	Q0	AP880216-0135	813	0.5570106	run_name
1	Q0	AP880217-0244	814	0.5568814	run_name
1	Q0	AP880214-0009	815	0.55664945	run_name
1	Q0	AP880215-0185	816	0.5565756	run_name
1	Q0	AP880217-0201	817	0.55643827	run_name
1	Q0	AP880215-0184	818	0.5563047	run_name
1	Q0	AP880216-0132	819	0.5560199	run_name
1	Q0	AP880216-0107	820	0.55567217	run_name
1	Q0	AP880212-0112	821	0.5550821	run_name
1	Q0	AP880215-0168	822	0.55437535	run_name
1	Q0	AP880217-0122	823	0.55385447	run_name
1	Q0	AP880215-0252	824	0.55374825	run_name
1	Q0	AP880217-0196	825	0.55321985	run_name
1	Q0	AP880213-0185	826	0.55262846	run_name
1	Q0	AP880213-0042	827	0.55245256	run_name
1	Q0	AP880215-0194	828	0.5521643	run_name
1	Q0	AP880215-0109	829	0.5519105	run_name
1	Q0	AP880212-0010	830	0.551832	run_name
1	Q0	AP880216-0206	831	0.5517052	run_name
1	Q0	AP880215-0068	832	0.5517041	run_name
1	Q0	AP880216-0059	833	0.55114937	run_name
1	Q0	AP880217-0289	834	0.55096865	run_name
1	Q0	AP880213-0069	835	0.55071646	run_name
1	Q0	AP880217-0032	836	0.55044055	run_name
1	Q0	AP880216-0161	837	0.5500872	run_name
1	Q0	AP880216-0231	838	0.5495358	run_name
1	Q0	AP880217-0079	839	0.54945165	run_name
1	Q0	AP880217-0221	840	0.5492098	run_name
1	Q0	AP880215-0232	841	0.549177	run_name
1	Q0	AP880217-0080	842	0.54892766	run_name
1	Q0	AP880212-0102	843	0.5482167	run_name
1	Q0	AP880217-0022	844	0.5481514	run_name
1	Q0	AP880213-0066	845	0.54813117	run_name
1	Q0	AP880217-0077	846	0.5478576	run_name
1	Q0	AP880216-0033	847	0.54730225	run_name
1	Q0	AP880216-0197	848	0.5470138	run_name
1	Q0	AP880212-0058	849	0.5464334	run_name
1	Q0	AP880212-0146	850	0.546389	run_name
1	Q0	AP880217-0008	851	0.54539704	run_name
1	Q0	AP880213-0019	852	0.545358	run_name
1	Q0	AP880217-0198	853	0.54506266	run_name
1	Q0	AP880216-0115	854	0.54485804	run_name
1	Q0	AP880217-0046	855	0.5446679	run_name
1	Q0	AP880212-0002	856	0.54454184	run_name
1	Q0	AP880217-0242	857	0.54438543	run_name
1	Q0	AP880216-0013	858	0.5443601	run_name
1	Q0	AP880217-0212	859	0.5437621	run_name
1	Q0	AP880217-0112	860	0.54314727	run_name
1	Q0	AP880213-0116	861	0.5430275	run_name
1	Q0	AP880212-0169	862	0.54293245	run_name
1	Q0	AP880213-0027	863	0.5428815	run_name
1	Q0	AP880216-0007	864	0.5428782	run_name
1	Q0	AP880212-0100	865	0.54229194	run_name
1	Q0	AP880215-0069	866	0.54218405	run_name
1	Q0	AP880215-0021	867	0.5420534	run_name
1	Q0	AP880213-0033	868	0.54164356	run_name
1	Q0	AP880213-0065	869	0.54109836	run_name
1	Q0	AP880215-0012	870	0.5407876	run_name
1	Q0	AP880217-0009	871	0.5407535	run_name
1	Q0	AP880212-0154	872	0.54048264	run_name
1	Q0	AP880215-0010	873	0.53952515	run_name
1	Q0	AP880216-0114	874	0.53934354	run_name
1	Q0	AP880215-0234	875	0.538856	run_name
1	Q0	AP880212-0003	876	0.53850496	run_name
1	Q0	AP880212-0116	877	0.5376588	run_name
1	Q0	AP880213-0126	878	0.5374616	run_name
1	Q0	AP880215-0173	879	0.53704	run_name
1	Q0	AP880217-0090	880	0.5368816	run_name
1	Q0	AP880212-0017	881	0.5364369	run_name
1	Q0	AP880216-0196	882	0.53621197	run_name
1	Q0	AP880215-0016	883	0.5357818	run_name
1	Q0	AP880213-0160	884	0.53571725	run_name
1	Q0	AP880216-0037	885	0.53566223	run_name
1	Q0	AP880212-0048	886	0.5342626	run_name
1	Q0	AP880213-0102	887	0.53421694	run_name
1	Q0	AP880212-0022	888	0.534041	run_name
1	Q0	AP880216-0006	889	0.53377867	run_name
1	Q0	AP880217-0003	890	0.53346723	run_name
1	Q0	AP880212-0061	891	0.53323007	run_name
1	Q0	AP880215-0026	892	0.53269804	run_name
1	Q0	AP880213-0109	893	0.53163916	run_name
1	Q0	AP880213-0050	894	0.53114814	run_name
1	Q0	AP880216-0180	895	0.5311448	run_name
1	Q0	AP880216-0168	896	0.5309137	run_name
1	Q0	AP880212-0012	897	0.530838	run_name
1	Q0	AP880217-0020	898	0.53051496	run_name
1	Q0	AP880217-0188	899	0.52944475	run_name
1	Q0	AP880213-0144	900	0.52939695	run_name
1	Q0	AP880216-0226	901	0.52935344	run_name
1	Q0	AP880217-0143	902	0.5292806	run_name
1	Q0	AP880217-0136	903	0.52915096	run_name
1	Q0	AP880213-0025	904	0.5290355	run_name
1	Q0	AP880215-0160	905	0.5284963	run_name
1	Q0	AP880217-0219	906	0.52838415	run_name
1	Q0	AP880213-0046	907	0.5276747	run_name
1	Q0	AP880216-0130	908	0.52696437	run_name
1	Q0	AP880216-0005	909	0.5267025	run_name
1	Q0	AP880216-0023	910	0.52624327	run_name
1	Q0	AP880217-0050	911	0.52595556	run_name
1	Q0	AP880212-0161	912	0.5253511	run_name
1	Q0	AP880217-0070	913	0.5253261	run_name
1	Q0	AP880212-0097	914	0.52499443	run_name
1	Q0	AP880216-0137	915	0.52496135	run_name
1	Q0	AP880216-0058	916	0.5244172	run_name
1	Q0	AP880212-0095	917	0.5240407	run_name
1	Q0	AP880213-0097	918	0.5237912	run_name
1	Q0	AP880217-0215	919	0.52298146	run_name
1	Q0	AP880213-0026	920	0.52258694	run_name
1	Q0	AP880217-0016	921	0.52244014	run_name
1	Q0	AP880213-0205	922	0.52242976	run_name
1	Q0	AP880215-0110	923	0.5222505	run_name
1	Q0	AP880217-0166	924	0.52197504	run_name
1	Q0	AP880215-0170	925	0.52171046	run_name
1	Q0	AP880216-0158	926	0.5212538	run_name
1	Q0	AP880215-0149	927	0.5211087	run_name
1	Q0	AP880213-0152	928	0.52057195	run_name
1	Q0	AP880214-0057	929	0.5203077	run_name
1	Q0	AP880217-0018	930	0.52026916	run_name
1	Q0	AP880215-0053	931	0.51984024	run_name
1	Q0	AP880212-0013	932	0.5194857	run_name
1	Q0	AP880215-0005	933	0.5193473	run_name
1	Q0	AP880212-0134	934	0.5192872	run_name
1	Q0	AP880216-0139	935	0.5190423	run_name
1	Q0	AP880214-0011	936	0.5189435	run_name
1	Q0	AP880215-0091	937	0.5185977	run_name
1	Q0	AP880217-0146	938	0.5181381	run_name
1	Q0	AP880213-0004	939	0.51794815	run_name
1	Q0	AP880214-0052	940	0.5178466	run_name
1	Q0	AP880213-0080	941	0.51731706	run_name
1	Q0	AP880217-0259	942	0.5162727	run_name
1	Q0	AP880217-0052	943	0.5160713	run_name
1	Q0	AP880212-0171	944	0.5156681	run_name
1	Q0	AP880212-0109	945	0.5153956	run_name
1	Q0	AP880215-0238	946	0.51524734	run_name
1	Q0	AP880213-0181	947	0.5146333	run_name
1	Q0	AP880214-0087	948	0.5139685	run_name
1	Q0	AP880215-0064	949	0.5138399	run_name
1	Q0	AP880216-0134	950	0.5134911	run_name
1	Q0	AP880215-0131	951	0.51341563	run_name
1	Q0	AP880216-0154	952	0.51256484	run_name
1	Q0	AP880213-0166	953	0.5123012	run_name
1	Q0	AP880217-0284	954	0.51175505	run_name
1	Q0	AP880214-0069	955	0.51141	run_name
1	Q0	AP880217-0026	956	0.511203	run_name
1	Q0	AP880212-0063	957	0.5105815	run_name
1	Q0	AP880215-0127	958	0.51040137	run_name
1	Q0	AP880217-0210	959	0.5101297	run_name
1	Q0	AP880213-0183	960	0.5098772	run_name
1	Q0	AP880215-0152	961	0.50821465	run_name
1	Q0	AP880214-0080	962	0.50784296	run_name
1	Q0	AP880216-0182	963	0.50782615	run_name
1	Q0	AP880216-0066	964	0.50763965	run_name
1	Q0	AP880214-0003	965	0.5074321	run_name
1	Q0	AP880214-0079	966	0.50732243	run_name
1	Q0	AP880216-0170	967	0.5068268	run_name
1	Q0	AP880212-0082	968	0.50631166	run_name
1	Q0	AP880212-0028	969	0.5059626	run_name
1	Q0	AP880214-0068	970	0.50497115	run_name
1	Q0	AP880217-0291	971	0.50454783	run_name
1	Q0	AP880212-0141	972	0.5042592	run_name
1	Q0	AP880215-0079	973	0.50417197	run_name
1	Q0	AP880217-0153	974	0.5040623	run_name
1	Q0	AP880217-0039	975	0.5038015	run_name
1	Q0	AP880213-0192	976	0.5037387	run_name
1	Q0	AP880213-0127	977	0.50341046	run_name
1	Q0	AP880212-0093	978	0.5028666	run_name
1	Q0	AP880217-0086	979	0.50238353	run_name
1	Q0	AP880213-0011	980	0.50224316	run_name
1	Q0	AP880216-0019	981	0.50173175	run_name
1	Q0	AP880213-0148	982	0.50172114	run_name
1	Q0	AP880217-0264	983	0.5016305	run_name
1	Q0	AP880213-0056	984	0.5016248	run_name
1	Q0	AP880216-0155	985	0.5015488	run_name
1	Q0	AP880217-0017	986	0.50127405	run_name
1	Q0	AP880216-0001	987	0.5011134	run_name
1	Q0	AP880217-0265	988	0.50079423	run_name
1	Q0	AP880213-0118	989	0.500429	run_name
1	Q0	AP880215-0216	990	0.4997769	run_name
1	Q0	AP880215-0142	991	0.49950954	run_name
1	Q0	AP880213-0136	992	0.49931392	run_name
1	Q0	AP880213-0110	993	0.49929702	run_name
1	Q0	AP880214-0070	994	0.4986012	run_name
1	Q0	AP880214-0096	995	0.4978193	run_name
1	Q0	AP880217-0027	996	0.49770728	run_name
1	Q0	AP880213-0058	997	0.49742305	run_name
1	Q0	AP880212-0127	998	0.49714223	run_name
1	Q0	AP880216-0190	999	0.49615094	run_name
1	Q0	AP880216-0002	1000	0.49568078	run_name
1	Q0	AP880217-0211	1001	0.49538213	run_name
1	Q0	AP880214-0067	1002	0.49536946	run_name
1	Q0	AP880216-0020	1003	0.49534246	run_name
1	Q0	AP880214-0055	1004	0.49533	run_name
1	Q0	AP880216-0041	1005	0.49509683	run_name
1	Q0	AP880216-0014	1006	0.49421877	run_name
1	Q0	AP880214-0060	1007	0.4939568	run_name
1	Q0	AP880214-0056	1008	0.49321508	run_name
1	Q0	AP880213-0068	1009	0.49267608	run_name
1	Q0	AP880217-0095	1010	0.49125344	run_name
1	Q0	AP880217-0246	1011	0.49123496	run_name
1	Q0	AP880217-0173	1012	0.49054584	run_name
1	Q0	AP880212-0121	1013	0.48989263	run_name
1	Q0	AP880217-0254	1014	0.4898695	run_name
1	Q0	AP880217-0191	1015	0.48951846	run_name
1	Q0	AP880215-0029	1016	0.48942998	run_name
1	Q0	AP880217-0262	1017	0.48931065	run_name
1	Q0	AP880212-0108	1018	0.4884889	run_name
1	Q0	AP880216-0081	1019	0.4871987	run_name
1	Q0	AP880217-0055	1020	0.4871251	run_name
1	Q0	AP880215-0034	1021	0.48659247	run_name
1	Q0	AP880217-0006	1022	0.486014	run_name
1	Q0	AP880215-0222	1023	0.48588055	run_name
1	Q0	AP880213-0014	1024	0.4850549	run_name
1	Q0	AP880214-0065	1025	0.48494008	run_name
1	Q0	AP880216-0181	1026	0.48469433	run_name
1	Q0	AP880216-0234	1027	0.4846435	run_name
1	Q0	AP880215-0098	1028	0.48450008	run_name
1	Q0	AP880213-0202	1029	0.48437655	run_name
1	Q0	AP880215-0181	1030	0.484019	run_name
1	Q0	AP880216-0031	1031	0.48387027	run_name
1	Q0	AP880213-0179	1032	0.48375472	run_name
1	Q0	AP880216-0165	1033	0.48374456	run_name
1	Q0	AP880213-0168	1034	0.48342702	run_name
1	Q0	AP880212-0018	1035	0.48247346	run_name
1	Q0	AP880215-0230	1036	0.482066	run_name
1	Q0	AP880214-0089	1037	0.4819895	run_name
1	Q0	AP880217-0301	1038	0.4817527	run_name
1	Q0	AP880216-0144	1039	0.4817198	run_name
1	Q0	AP880217-0213	1040	0.48164847	run_name
1	Q0	AP880217-0021	1041	0.48153064	run_name
1	Q0	AP880216-0049	1042	0.48143423	run_name
1	Q0	AP880215-0054	1043	0.4813461	run_name
1	Q0	AP880217-0270	1044	0.4809476	run_name
1	Q0	AP880213-0057	1045	0.48076206	run_name
1	Q0	AP880216-0221	1046	0.4806658	run_name
1	Q0	AP880217-0053	1047	0.4801083	run_name
1	Q0	AP880212-0143	1048	0.47968355	run_name
1	Q0	AP880213-0114	1049	0.4793402	run_name
1	Q0	AP880217-0217	1050	0.479258	run_name
1	Q0	AP880217-0013	1051	0.4788817	run_name
1	Q0	AP880215-0111	1052	0.47784096	run_name
1	Q0	AP880212-0030	1053	0.4777582	run_name
1	Q0	AP880217-0281	1054	0.4777202	run_name
1	Q0	AP880214-0095	1055	0.47764358	run_name
1	Q0	AP880216-0075	1056	0.4775636	run_name
1	Q0	AP880215-0157	1057	0.47687247	run_name
1	Q0	AP880213-0091	1058	0.47650498	run_name
1	Q0	AP880213-0031	1059	0.4762285	run_name
1	Q0	AP880217-0269	1060	0.47619984	run_name
1	Q0	AP880215-0235	1061	0.4730444	run_name
1	Q0	AP880212-0125	1062	0.47224274	run_name
1	Q0	AP880215-0179	1063	0.4722318	run_name
1	Q0	AP880213-0095	1064	0.47222942	run_name
1	Q0	AP880217-0045	1065	0.47168848	run_name
1	Q0	AP880217-0297	1066	0.47143456	run_name
1	Q0	AP880217-0094	1067	0.4713897	run_name
1	Q0	AP880217-0149	1068	0.4709164	run_name
1	Q0	AP880212-0070	1069	0.47080976	run_name
1	Q0	AP880217-0252	1070	0.46996936	run_name
1	Q0	AP880216-0010	1071	0.46933115	run_name
1	Q0	AP880215-0014	1072	0.4693308	run_name
1	Q0	AP880217-0278	1073	0.4693089	run_name
